target_id	length	eff_length	est_counts	tpm
TRINITY_DN4245_c0_g1_i2	332	161.719	5.65313	3.32961
TRINITY_DN4288_c0_g1_i1	280	115.205	11	9.09468
TRINITY_DN4283_c0_g2_i1	335	164.548	5	2.89431
TRINITY_DN4283_c0_g1_i1	239	81.9602	9	10.4594
TRINITY_DN4224_c0_g1_i1	1966	1790.8	174	9.25484
TRINITY_DN4223_c0_g2_i1	694	518.836	28	5.14038
TRINITY_DN4223_c0_g1_i2	268	105.061	1.73451	1.57253
TRINITY_DN4223_c0_g1_i1	289	123.042	6.26549	4.8503
TRINITY_DN4284_c0_g1_i1	1605	1429.8	223	14.8558
TRINITY_DN4249_c0_g1_i1	450	275.58	150	51.8454
TRINITY_DN4228_c0_g1_i2	802	626.801	68	10.3335
TRINITY_DN4242_c0_g1_i1	739	563.801	83	14.0223
TRINITY_DN4296_c0_g1_i4	2482	2306.8	72.601	2.99778
TRINITY_DN4296_c0_g1_i2	3089	2913.8	228.934	7.48373
TRINITY_DN4296_c0_g1_i1	3013	2837.8	44.4647	1.49245
TRINITY_DN4231_c0_g1_i1	538	362.984	17	4.46096
TRINITY_DN4250_c0_g1_i2	596	420.883	10.4022	2.35413
TRINITY_DN4250_c0_g1_i1	739	563.801	19.5978	3.31092
TRINITY_DN4266_c0_g1_i1	1112	936.801	349	35.485
TRINITY_DN4207_c0_g1_i1	2453	2277.8	750	31.3626
TRINITY_DN4274_c0_g1_i3	1379	1203.8	31.9521	2.5282
TRINITY_DN4274_c0_g1_i4	637	461.852	47.1764	9.72946
TRINITY_DN4274_c0_g1_i1	453	278.553	33.4639	11.4429
TRINITY_DN4274_c0_g1_i2	1367	1191.8	223.408	17.8551
TRINITY_DN4279_c0_g1_i2	2019	1843.8	45.1496	2.33242
TRINITY_DN4279_c0_g1_i1	2099	1923.8	121.85	6.03301
TRINITY_DN4213_c0_g1_i1	479	304.321	21	6.57286
TRINITY_DN4272_c0_g2_i1	1269	1093.8	55	4.78951
TRINITY_DN4272_c0_g1_i1	631	455.867	20	4.17887
TRINITY_DN4218_c0_g1_i1	1834	1658.8	907	52.0811
TRINITY_DN4218_c0_g2_i1	2842	2666.8	968	34.5742
TRINITY_DN4201_c0_g1_i1	355	183.181	9	4.67981
TRINITY_DN4260_c0_g2_i1	3082	2906.8	429	14.0575
TRINITY_DN4260_c0_g1_i1	1202	1026.8	48	4.45269
TRINITY_DN4260_c0_g3_i1	1762	1586.8	128	7.68342
TRINITY_DN4256_c0_g1_i1	4784	4608.8	1985.61	41.0367
TRINITY_DN4256_c0_g1_i2	4910	4734.8	190.393	3.83016
TRINITY_DN4290_c0_g1_i1	307	139.062	13	8.90435
TRINITY_DN4290_c0_g2_i1	203	55.9631	11	18.7222
TRINITY_DN4237_c0_g1_i1	475	300.361	16	5.07391
TRINITY_DN4244_c0_g1_i1	398	224.405	9	3.82011
TRINITY_DN4289_c0_g1_i1	667	491.836	85	16.4614
TRINITY_DN4289_c0_g2_i1	4215	4039.8	1664	39.2338
TRINITY_DN4225_c0_g1_i1	844	668.801	85	12.1057
TRINITY_DN4282_c0_g2_i1	776	600.801	57	9.03673
TRINITY_DN4282_c0_g1_i1	1206	1030.8	70	6.4683
TRINITY_DN8069_c0_g2_i1	6637	6461.8	766	11.2913
TRINITY_DN8069_c0_g1_i1	373	200.342	13	6.18071
TRINITY_DN8003_c0_g1_i1	209	59.9755	5	7.94078
TRINITY_DN8062_c0_g1_i1	205	57.3241	28.6	47.5222
TRINITY_DN8008_c0_g1_i1	436	261.706	51	18.562
TRINITY_DN8070_c0_g1_i1	684	508.836	30	5.61578
TRINITY_DN8046_c0_g2_i1	236	79.5659	4	4.78851
TRINITY_DN8046_c0_g1_i1	231	75.7306	5	6.28876
TRINITY_DN8080_c0_g2_i1	2035	1859.8	194.415	9.95703
TRINITY_DN8080_c0_g1_i1	4468	4292.8	919.787	20.4086
TRINITY_DN8080_c0_g1_i3	4328	4152.8	179.603	4.11946
TRINITY_DN8080_c0_g1_i2	319	149.889	4.19516	2.66591
TRINITY_DN8027_c0_g1_i1	4984	4808.8	1809	35.8318
TRINITY_DN8099_c0_g1_i1	2505	2329.8	283	11.57
TRINITY_DN8054_c0_g1_i1	330	159.905	22	13.1047
TRINITY_DN8035_c0_g2_i1	246	87.3853	10	10.9
TRINITY_DN8035_c0_g1_i1	267	104.253	3	2.74093
TRINITY_DN8092_c0_g1_i1	3478	3302.8	457	13.1796
TRINITY_DN8033_c0_g1_i1	301	133.647	6	4.27622
TRINITY_DN8059_c0_g1_i1	2132	1956.8	566	27.551
TRINITY_DN8094_c0_g1_i1	482	307.28	18	5.57963
TRINITY_DN8038_c0_g1_i1	1590	1414.8	178	11.9837
TRINITY_DN8052_c0_g1_i1	232	76.4895	4	4.9811
TRINITY_DN8086_c0_g1_i1	210	60.6473	12	18.8468
TRINITY_DN8021_c0_g1_i1	380	207.082	10	4.59964
TRINITY_DN8040_c0_g2_i1	713	537.801	45	7.97
TRINITY_DN8040_c0_g1_i1	555	379.935	26	6.51825
TRINITY_DN8076_c0_g1_i1	726	550.801	32	5.53379
TRINITY_DN8064_c0_g1_i1	3239	3063.8	462	14.3631
TRINITY_DN8005_c0_g1_i1	809	633.801	78	11.7222
TRINITY_DN8002_c0_g1_i1	1046	870.801	37	4.04716
TRINITY_DN8068_c0_g1_i1	1341	1165.8	323	26.3904
TRINITY_DN8009_c0_g1_i1	216	64.8393	4	5.87609
TRINITY_DN8063_c0_g1_i1	514	339.089	14	3.93262
TRINITY_DN8071_c0_g1_i1	547	371.96	22.0173	5.63812
TRINITY_DN8026_c0_g1_i1	256	95.2038	8	8.00392
TRINITY_DN8081_c0_g1_i1	858	682.801	55	7.67248
TRINITY_DN8098_c0_g1_i1	920	744.801	205	26.2169
TRINITY_DN8055_c0_g1_i1	1476	1300.8	95	6.95632
TRINITY_DN8093_c0_g1_i1	258	96.7954	6	5.90423
TRINITY_DN8034_c0_g1_i1	715	539.801	20	3.5291
TRINITY_DN8058_c0_g1_i1	3514	3338.8	393	11.2116
TRINITY_DN8095_c0_g1_i1	833	657.801	37	5.35765
TRINITY_DN8095_c0_g2_i1	595	419.883	20	4.537
TRINITY_DN8032_c0_g1_i1	497	322.166	41	12.1219
TRINITY_DN8053_c0_g1_i1	577	401.896	50	11.8501
TRINITY_DN8039_c0_g1_i2	421	246.975	12.3257	4.75363
TRINITY_DN8039_c0_g1_i1	408	234.183	3.67432	1.49448
TRINITY_DN8020_c0_g1_i1	3388	3212.8	274	8.12332
TRINITY_DN8087_c0_g1_i1	214	63.4064	7	10.5156
TRINITY_DN8041_c0_g2_i1	254	93.628	1	1.01733
TRINITY_DN8041_c0_g1_i1	708	532.818	32	5.72055
TRINITY_DN8077_c0_g1_i1	213	62.7348	5	7.59151
TRINITY_DN8077_c0_g2_i1	1261	1085.8	309	27.1066
TRINITY_DN8016_c0_g1_i1	1359	1183.8	163	13.1152
TRINITY_DN8065_c0_g1_i1	269	105.913	4	3.5973
TRINITY_DN8060_c0_g1_i1	2479	2303.8	127	5.2508
TRINITY_DN8060_c0_g2_i1	408	234.183	14	5.6943
TRINITY_DN8001_c0_g1_i1	730	554.801	20	3.43368
TRINITY_DN8018_c1_g1_i1	501	326.134	14	4.08883
TRINITY_DN8018_c0_g1_i1	322	152.671	8	4.99113
TRINITY_DN8072_c0_g1_i1	1409	1233.8	91	7.02528
TRINITY_DN8013_c0_g1_i1	204	56.6835	4	6.72157
TRINITY_DN8079_c0_g1_i2	2161	1985.8	127.867	6.13323
TRINITY_DN8079_c0_g1_i1	2146	1970.8	221.133	10.6875
TRINITY_DN8025_c0_g1_i1	273	109.281	16	13.9457
TRINITY_DN8025_c0_g2_i1	559	383.909	31	7.69131
TRINITY_DN8044_c0_g1_i1	1317	1141.8	98	8.17528
TRINITY_DN8044_c0_g2_i1	586	410.883	36	8.34549
TRINITY_DN8089_c0_g1_i1	439	264.67	20	7.19766
TRINITY_DN8037_c0_g1_i1	1075	899.801	242	25.6175
TRINITY_DN8090_c0_g1_i1	2669	2493.8	399	15.2398
TRINITY_DN8056_c0_g1_i1	272	108.441	12	10.5403
TRINITY_DN8050_c0_g1_i1	214	63.4064	5	7.51111
TRINITY_DN8031_c0_g1_i1	682	506.836	24	4.51036
TRINITY_DN8096_c0_g1_i1	1554	1378.8	605	41.7947
TRINITY_DN8042_c0_g2_i1	294	127.434	6	4.48469
TRINITY_DN8028_c0_g1_i1	1015	839.801	147	16.6728
TRINITY_DN8084_c0_g1_i1	722	546.801	34.7461	6.05263
TRINITY_DN8084_c0_g1_i2	660	484.852	18.2539	3.58602
TRINITY_DN8049_c0_g1_i1	398	224.405	13.0454	5.53723
TRINITY_DN8049_c0_g1_i2	376	203.234	4.95455	2.32207
TRINITY_DN8023_c0_g1_i1	523	348.031	147	40.2315
TRINITY_DN8015_c0_g1_i1	531	355.996	21	5.61876
TRINITY_DN8074_c0_g1_i1	211	61.3198	4	6.21335
TRINITY_DN8066_c0_g1_i1	332	161.719	6.01145	3.54066
TRINITY_DN8061_c0_g1_i1	2162	1986.8	284	13.6154
TRINITY_DN8019_c0_g1_i2	466	291.41	4.57035	1.49386
TRINITY_DN8019_c0_g1_i1	342	171.075	11.4296	6.36375
TRINITY_DN8078_c0_g2_i1	217	65.5234	2	2.90737
TRINITY_DN8078_c0_g1_i2	273	109.281	2.21224	1.92821
TRINITY_DN8078_c0_g1_i1	397	223.435	16.7878	7.15662
TRINITY_DN8024_c0_g1_i1	533	357.984	25	6.65186
TRINITY_DN8083_c0_g1_i1	485	310.218	40	12.2817
TRINITY_DN8045_c0_g1_i1	285	119.584	7	5.57561
TRINITY_DN8088_c0_g1_i1	2292	2116.8	263	11.8343
TRINITY_DN8091_c0_g1_i1	402	228.337	33	13.7659
TRINITY_DN8036_c0_g1_i1	695	519.836	26	4.76402
TRINITY_DN8057_c0_g2_i1	513	338.1	15	4.22584
TRINITY_DN8057_c0_g1_i1	308	139.99	7	4.76288
TRINITY_DN8051_c0_g1_i1	659	483.852	27	5.31518
TRINITY_DN8097_c0_g1_i1	1986	1810.8	443	23.3024
TRINITY_DN8030_c0_g1_i1	282	116.955	12	9.77302
TRINITY_DN8029_c0_g1_i1	264	101.707	8	7.49216
TRINITY_DN8043_c0_g1_i1	5383	5207.8	816	14.9246
TRINITY_DN8022_c0_g1_i1	2655	2479.8	221	8.48873
TRINITY_DN8085_c0_g1_i1	227	72.6724	3	3.93205
TRINITY_DN8048_c0_g1_i1	425	250.858	42.8636	16.2753
TRINITY_DN8048_c0_g1_i2	437	262.688	26.1364	9.47703
TRINITY_DN8014_c0_g1_i1	808	632.801	40	6.02088
TRINITY_DN8075_c0_g1_i1	2918	2742.8	308	10.6961
TRINITY_DN8006_c0_g1_i1	354	182.224	2.54179	1.32862
TRINITY_DN8006_c0_g1_i2	301	133.647	8.45821	6.02819
TRINITY_DN8067_c0_g1_i1	221	68.3918	5	6.96358
TRINITY_DN7471_c0_g1_i1	238	81.1574	11.2009	13.146
TRINITY_DN7410_c0_g1_i1	273	109.281	6	5.22964
TRINITY_DN7463_c0_g2_i1	468	293.41	20	6.49264
TRINITY_DN7463_c0_g1_i1	257	96.0038	5	4.96077
TRINITY_DN7402_c0_g1_i1	1183	1007.8	53	5.0092
TRINITY_DN7434_c0_g1_i1	394	220.532	20	8.63825
TRINITY_DN7493_c0_g1_i1	313	144.496	7	4.61435
TRINITY_DN7493_c0_g2_i1	682	506.836	37	6.95346
TRINITY_DN7498_c0_g1_i1	1246	1070.8	78	6.9383
TRINITY_DN7455_c0_g2_i1	239	81.9602	4	4.64862
TRINITY_DN7455_c0_g1_i2	3564	3388.8	371	10.4279
TRINITY_DN7481_c0_g1_i1	294	127.434	17	12.7066
TRINITY_DN7447_c0_g1_i1	724	548.801	30	5.20683
TRINITY_DN7441_c0_g1_i1	1272	1096.8	289	25.0979
TRINITY_DN7487_c0_g2_i1	247	88.1512	6	6.48321
TRINITY_DN7487_c0_g1_i2	714	538.801	25	4.41956
TRINITY_DN7432_c1_g1_i1	225	71.2688	7	9.35547
TRINITY_DN7432_c0_g1_i1	478	303.331	8.60871	2.70326
TRINITY_DN7432_c0_g1_i2	204	56.6835	0.391291	0.657522
TRINITY_DN7495_c0_g1_i1	222	69.1046	2	2.7567
TRINITY_DN7495_c0_g2_i1	572	396.896	68	16.3192
TRINITY_DN7404_c1_g1_i1	324	154.44	6	3.70048
TRINITY_DN7465_c0_g2_i1	1281	1105.8	77	6.63255
TRINITY_DN7465_c0_g1_i1	216	64.8393	6	8.81414
TRINITY_DN7416_c0_g1_i1	7657	7481.8	484.682	6.17047
TRINITY_DN7416_c0_g1_i2	8011	7835.8	1547.32	18.8089
TRINITY_DN7477_c0_g1_i1	201	54.5833	5	8.72524
TRINITY_DN7470_c0_g1_i1	295	128.349	8	5.93695
TRINITY_DN7411_c0_g1_i1	764	588.801	51	8.25028
TRINITY_DN7408_c1_g1_i1	238	81.1574	8	9.38921
TRINITY_DN7408_c1_g1_i2	253	92.7899	18	18.4773
TRINITY_DN7403_c0_g1_i1	344	172.895	17	9.36558
TRINITY_DN7469_c0_g1_i1	754	578.801	91	14.9754
TRINITY_DN7469_c0_g2_i1	1180	1004.8	139	13.1766
TRINITY_DN7492_c0_g1_i1	2234	2058.8	222	10.2708
TRINITY_DN7435_c0_g1_i1	506	331.134	51	14.6701
TRINITY_DN7454_c0_g1_i1	238	81.1574	4	4.6946
TRINITY_DN7427_c0_g1_i1	541	365.972	17	4.42454
TRINITY_DN7480_c0_g2_i1	212	62.0191	3	4.60747
TRINITY_DN7480_c0_g1_i1	317	148.078	4	2.57298
TRINITY_DN7440_c0_g3_i1	227	72.6724	4	5.24273
TRINITY_DN7440_c0_g1_i1	692	516.836	24	4.42309
TRINITY_DN7440_c0_g2_i1	242	84.2714	4	4.52113
TRINITY_DN7421_c0_g1_i1	271	107.573	7	6.19817
TRINITY_DN7486_c0_g1_i1	233	77.2676	5	6.16368
TRINITY_DN7452_c0_g1_i1	654	478.852	19	3.77937
TRINITY_DN7438_c0_g1_i1	281	116.054	19	15.5941
TRINITY_DN7494_c0_g1_i1	238	81.1574	4	4.6946
TRINITY_DN7433_c0_g1_i1	1358	1182.8	301	24.2394
TRINITY_DN7405_c0_g1_i1	218	66.2435	5	7.18942
TRINITY_DN7464_c0_g2_i1	266	103.388	10	9.21289
TRINITY_DN7464_c0_g1_i1	576	400.896	20	4.75188
TRINITY_DN7412_c0_g1_i1	238	81.1574	5	5.86825
TRINITY_DN7478_c0_g1_i2	407	233.206	13	5.30971
TRINITY_DN7419_c0_g1_i1	271	107.573	9	7.96908
TRINITY_DN7473_c0_g1_i1	266	103.388	2	1.84258
TRINITY_DN7400_c0_g1_i2	4133	3957.8	119.207	2.86891
TRINITY_DN7400_c0_g1_i1	3324	3148.8	51.9357	1.57104
TRINITY_DN7400_c0_g1_i10	2527	2351.8	59.501	2.40985
TRINITY_DN7400_c0_g1_i6	4085	3909.8	263.996	6.43147
TRINITY_DN7400_c0_g1_i7	4133	3957.8	128.086	3.08258
TRINITY_DN7400_c0_g1_i9	439	264.67	15.2736	5.4967
TRINITY_DN7400_c0_g1_i5	4085	3909.8	0	0
TRINITY_DN7461_c0_g1_i1	598	422.883	119	26.8037
TRINITY_DN7457_c0_g1_i1	458	283.487	14	4.70394
TRINITY_DN7491_c0_g1_i1	361	188.899	17	8.57207
TRINITY_DN7488_c0_g1_i1	204	56.6835	7	11.7627
TRINITY_DN7483_c0_g1_i1	337	166.401	8	4.57931
TRINITY_DN7485_c0_g1_i1	334	163.587	12	6.98716
TRINITY_DN7443_c0_g1_i1	781	605.801	43	6.76092
TRINITY_DN7443_c0_g2_i1	694	518.836	25	4.58962
TRINITY_DN7429_c0_g3_i1	253	92.7899	7	7.18562
TRINITY_DN7429_c0_g2_i1	774	598.801	31	4.93113
TRINITY_DN7429_c0_g1_i1	738	562.801	25	4.23109
TRINITY_DN7430_c0_g1_i1	283	117.839	15	12.1246
TRINITY_DN7451_c0_g1_i1	280	115.205	11	9.09468
TRINITY_DN7467_c0_g1_i1	203	55.9631	5	8.5101
TRINITY_DN7406_c0_g1_i1	828	652.801	276	40.2713
TRINITY_DN7414_c0_g1_i1	269	105.913	5	4.49662
TRINITY_DN7479_c0_g1_i1	248	88.9156	6	6.42748
TRINITY_DN7413_c0_g1_i1	380	207.082	16	7.35943
TRINITY_DN7472_c0_g1_i1	888	712.801	39	5.21151
TRINITY_DN7460_c0_g1_i1	205	57.3241	29.7983	49.5133
TRINITY_DN7456_c0_g1_i1	275	110.955	8	6.86765
TRINITY_DN7437_c0_g1_i1	239	81.9602	9	10.4594
TRINITY_DN7437_c0_g2_i1	214	63.4064	4	6.00889
TRINITY_DN7444_c0_g2_i1	348	176.558	32	17.2635
TRINITY_DN7444_c0_g1_i1	673	497.836	26	4.97455
TRINITY_DN7489_c0_g2_i1	233	77.2676	14	17.2583
TRINITY_DN7489_c0_g1_i1	377	204.193	16	7.46358
TRINITY_DN7489_c0_g3_i1	451	276.562	12	4.13291
TRINITY_DN7425_c0_g1_i1	207	58.6781	7	11.3629
TRINITY_DN7482_c0_g1_i1	212	62.0191	14	21.5015
TRINITY_DN7423_c0_g1_i1	239	81.9602	10	11.6215
TRINITY_DN7484_c0_g1_i1	393	219.561	19	8.24261
TRINITY_DN7449_c0_g1_i1	211	61.3198	4	6.21335
TRINITY_DN7428_c0_g1_i1	455	280.515	24	8.14932
TRINITY_DN7442_c0_g1_i1	847	671.801	31	4.3953
TRINITY_DN7496_c0_g1_i1	204	56.6835	4	6.72157
TRINITY_DN7431_c0_g2_i1	294	127.434	5	3.73724
TRINITY_DN7431_c0_g1_i1	1208	1032.8	112	10.3292
TRINITY_DN7466_c0_g2_i1	269	105.913	4	3.5973
TRINITY_DN7466_c0_g1_i1	202	55.2805	3	5.16912
TRINITY_DN7407_c0_g1_i1	432	257.714	15	5.54396
TRINITY_DN7415_c0_g1_i1	266	103.388	2	1.84258
TRINITY_DN7415_c0_g2_i1	243	85.0561	5	5.59927
TRINITY_DN7310_c0_g1_i1	354	182.224	11	5.74981
TRINITY_DN7371_c3_g1_i1	235	78.7586	22	26.6067
TRINITY_DN7371_c0_g1_i1	216	64.8393	22	32.3185
TRINITY_DN7371_c0_g1_i3	212	62.0191	19	29.1806
TRINITY_DN7371_c0_g2_i1	214	63.4064	34.4164	51.7011
TRINITY_DN7368_c0_g1_i1	425	250.858	24	9.11276
TRINITY_DN7368_c0_g2_i1	428	253.774	10	3.75336
TRINITY_DN7302_c0_g1_i1	414	240.064	33	13.0934
TRINITY_DN7363_c0_g1_i1	221	68.3918	1	1.39272
TRINITY_DN7363_c0_g2_i1	783	607.801	143	22.41
TRINITY_DN7309_c0_g1_i1	444	269.617	32	11.305
TRINITY_DN7355_c0_g1_i1	311	142.619	6	4.00719
TRINITY_DN7398_c0_g1_i2	363	190.81	3.49249	1.74342
TRINITY_DN7398_c0_g1_i1	364	191.771	53.5075	26.5766
TRINITY_DN7334_c0_g1_i1	209	59.9755	5	7.94078
TRINITY_DN7393_c0_g1_i1	229	74.214	5	6.41728
TRINITY_DN7393_c0_g2_i1	220	67.6911	2	2.81427
TRINITY_DN7347_c0_g1_i1	366	193.719	12	5.90032
TRINITY_DN7347_c0_g2_i1	610	434.883	17	3.72344
TRINITY_DN7326_c0_g2_i1	749	573.801	56	9.29595
TRINITY_DN7326_c0_g1_i1	258	96.7954	16	15.7446
TRINITY_DN7387_c0_g1_i1	217	65.5234	6	8.72212
TRINITY_DN7320_c0_g1_i1	872	696.801	80.552	11.0112
TRINITY_DN7320_c0_g1_i2	885	709.801	11.448	1.53624
TRINITY_DN7341_c0_g1_i1	747	571.801	41	6.82977
TRINITY_DN7395_c0_g1_i1	293	126.523	12	9.034
TRINITY_DN7358_c0_g1_i1	235	78.7586	8	9.67517
TRINITY_DN7358_c0_g2_i1	643	467.852	20	4.07182
TRINITY_DN7339_c0_g1_i2	706	530.818	13.6816	2.45503
TRINITY_DN7339_c0_g1_i3	742	566.801	22.3184	3.7506
TRINITY_DN7353_c0_g1_i1	1155	979.801	163	15.8459
TRINITY_DN7365_c0_g2_i1	606	430.883	27	5.96859
TRINITY_DN7365_c0_g1_i1	340	169.196	18	10.1332
TRINITY_DN7304_c0_g1_i1	297	130.178	11	8.04861
TRINITY_DN7377_c0_g1_i1	233	77.2676	9	11.0946
TRINITY_DN7316_c0_g1_i1	340	169.196	7	3.94071
TRINITY_DN7316_c0_g2_i1	224	70.5131	4	5.40328
TRINITY_DN7311_c0_g1_i2	997	821.801	352	40.7984
TRINITY_DN7303_c0_g1_i1	715	539.801	55	9.70502
TRINITY_DN7369_c0_g1_i1	585	409.883	28	6.50677
TRINITY_DN7308_c0_g1_i2	297	130.178	1.16291	0.850894
TRINITY_DN7308_c0_g1_i1	294	127.434	12.8371	9.59507
TRINITY_DN7362_c0_g1_i1	322	152.671	6	3.74335
TRINITY_DN7399_c0_g1_i1	1023	847.801	365	41.0078
TRINITY_DN7392_c0_g1_i1	367	194.673	13	6.36068
TRINITY_DN7327_c0_g2_i1	209	59.9755	2	3.17631
TRINITY_DN7327_c0_g1_i1	311	142.619	6	4.00719
TRINITY_DN7380_c0_g1_i1	211	61.3198	6	9.32003
TRINITY_DN7321_c0_g1_i1	623	447.883	25	5.31671
TRINITY_DN7386_c0_g1_i1	323	153.588	10	6.2017
TRINITY_DN7340_c0_g3_i1	233	77.2676	2	2.46547
TRINITY_DN7340_c0_g2_i1	237	80.3593	5	5.92653
TRINITY_DN7340_c0_g1_i1	395	221.51	16	6.88009
TRINITY_DN7394_c0_g1_i1	275	110.955	8	6.86765
TRINITY_DN7359_c0_g1_i1	633	457.852	16	3.3286
TRINITY_DN7359_c0_g2_i1	742	566.801	43	7.22612
TRINITY_DN7333_c0_g1_i2	2326	2150.8	383	16.9616
TRINITY_DN7352_c0_g2_i1	341	170.127	8	4.47902
TRINITY_DN7352_c0_g1_i1	541	365.972	13	3.38347
TRINITY_DN7364_c0_g2_i1	439	264.67	17	6.11801
TRINITY_DN7364_c0_g1_i1	661	485.836	82	16.0765
TRINITY_DN7305_c0_g1_i1	2305	2129.8	1023	45.7513
TRINITY_DN7376_c0_g1_i1	363	190.81	8	3.99353
TRINITY_DN7317_c0_g1_i1	1026	850.801	238	26.645
TRINITY_DN7319_c0_g1_i1	374	201.302	13	6.15125
TRINITY_DN7373_c0_g1_i1	901	725.801	31	4.06828
TRINITY_DN7312_c0_g1_i1	2296	2120.8	181	8.12916
TRINITY_DN7378_c0_g1_i1	212	62.0191	4	6.14329
TRINITY_DN7361_c0_g2_i1	1165	989.801	126	12.1252
TRINITY_DN7361_c0_g1_i1	493	318.166	25	7.48433
TRINITY_DN7300_c0_g2_i1	726	550.801	17	2.93982
TRINITY_DN7300_c0_g1_i1	1452	1276.8	64	4.77446
TRINITY_DN7336_c0_g1_i1	317	148.078	10	6.43245
TRINITY_DN7383_c0_g1_i1	1020	844.801	31	3.49522
TRINITY_DN7324_c0_g1_i2	985	809.801	18.3988	2.1641
TRINITY_DN7324_c0_g1_i1	1095	919.801	26.6012	2.7547
TRINITY_DN7324_c0_g2_i1	1204	1028.8	78	7.22155
TRINITY_DN7388_c0_g1_i1	345	173.801	5.59567	3.06667
TRINITY_DN7388_c0_g1_i3	721	545.801	11.9281	2.08163
TRINITY_DN7388_c0_g1_i2	652	476.852	16.4762	3.2911
TRINITY_DN7345_c0_g1_i1	245	86.6016	6	6.59921
TRINITY_DN7343_c0_g1_i1	616	440.883	20	4.3209
TRINITY_DN7343_c0_g2_i1	461	286.468	13	4.32249
TRINITY_DN7329_c1_g2_i1	422	247.95	10	3.84152
TRINITY_DN7329_c2_g3_i1	500	325.145	40	11.7179
TRINITY_DN7329_c0_g1_i1	2405	2229.8	330.804	14.1309
TRINITY_DN7329_c0_g1_i2	2144	1968.8	99.1964	4.79912
TRINITY_DN7329_c2_g2_i1	425	250.858	29	11.0113
TRINITY_DN7329_c2_g1_i2	1908	1732.8	129.742	7.13177
TRINITY_DN7329_c2_g1_i1	821	645.801	17.2585	2.54549
TRINITY_DN7329_c4_g1_i1	256	95.2038	18	18.0088
TRINITY_DN7329_c1_g1_i1	752	576.801	94.7561	15.6476
TRINITY_DN7329_c1_g1_i2	867	691.801	97.2439	13.389
TRINITY_DN7348_c0_g1_i1	705	529.818	97	17.4386
TRINITY_DN7385_c0_g1_i1	267	104.253	7	6.3955
TRINITY_DN7322_c0_g1_i1	343	171.988	13	7.19966
TRINITY_DN7351_c0_g1_i1	646	470.852	183	37.0197
TRINITY_DN7306_c0_g1_i1	823	647.801	27	3.96999
TRINITY_DN7367_c0_g1_i1	998	822.801	36.3775	4.21119
TRINITY_DN7367_c0_g1_i2	789	613.801	9.86659	1.53111
TRINITY_DN7367_c0_g1_i3	574	398.896	17.7559	4.23984
TRINITY_DN7314_c0_g1_i1	230	74.9791	4	5.08144
TRINITY_DN7375_c2_g1_i1	987	811.801	48	5.63195
TRINITY_DN7375_c3_g1_i1	355	183.181	6	3.11988
TRINITY_DN7375_c1_g1_i1	947	771.801	152	18.7588
TRINITY_DN7375_c0_g1_i1	546	370.96	5.85055	1.50223
TRINITY_DN7375_c0_g1_i2	2809	2633.8	584.149	21.1256
TRINITY_DN7375_c4_g1_i1	316	147.205	5	3.2353
TRINITY_DN7372_c0_g2_i1	218	66.2435	4	5.75153
TRINITY_DN7372_c0_g1_i1	211	61.3198	2	3.10668
TRINITY_DN7318_c0_g2_i1	273	109.281	14	12.2025
TRINITY_DN7318_c0_g1_i1	465	290.42	28	9.18329
TRINITY_DN7313_c0_g2_i1	381	208.033	10	4.57861
TRINITY_DN7313_c0_g1_i1	279	114.339	5	4.16525
TRINITY_DN7360_c0_g1_i1	802	626.801	27	4.103
TRINITY_DN7301_c0_g1_i1	214	63.4064	6	9.01333
TRINITY_DN7390_c0_g1_i1	254	93.628	5	5.08664
TRINITY_DN7390_c0_g2_i1	2436	2260.8	182	7.66789
TRINITY_DN7337_c0_g2_i1	732	556.801	24	4.10562
TRINITY_DN7337_c0_g1_i1	440	265.67	13	4.66087
TRINITY_DN7356_c0_g1_i1	237	80.3593	5	5.92653
TRINITY_DN7325_c0_g1_i1	341	170.127	14	7.83829
TRINITY_DN7382_c0_g1_i1	534	358.984	39	10.348
TRINITY_DN7344_c0_g1_i1	356	184.15	12	6.20692
TRINITY_DN7328_c0_g2_i1	435	260.706	13	4.74963
TRINITY_DN7328_c0_g1_i1	409	235.167	9	3.6453
TRINITY_DN7342_c0_g1_i1	210	60.6473	7	10.9939
TRINITY_DN7323_c0_g1_i1	737	561.801	43	7.29043
TRINITY_DN7349_c0_g1_i1	277	112.645	7	5.91906
TRINITY_DN7384_c0_g1_i1	241	83.5269	10	11.4036
TRINITY_DN7350_c0_g2_i1	376	203.234	18	8.43614
TRINITY_DN7350_c0_g1_i1	2536	2360.8	322	12.9916
TRINITY_DN7396_c1_g1_i1	224	70.5131	4	5.40328
TRINITY_DN7331_c0_g1_i1	335	164.548	13	7.52522
TRINITY_DN7331_c0_g2_i1	1002	826.801	44	5.06896
TRINITY_DN7315_c0_g1_i1	201	54.5833	6	10.4703
TRINITY_DN8762_c0_g1_i1	1029	853.801	109	12.1601
TRINITY_DN8708_c0_g2_i1	652	476.852	15	2.99623
TRINITY_DN8708_c0_g1_i1	325	155.308	5	3.0665
TRINITY_DN8769_c0_g1_i2	1282	1106.8	32.775	2.82059
TRINITY_DN8769_c0_g1_i1	1297	1121.8	48.225	4.09471
TRINITY_DN8769_c0_g2_i1	218	66.2435	8	11.5031
TRINITY_DN8703_c0_g1_i1	405	231.245	10	4.11903
TRINITY_DN8770_c0_g1_i1	685	509.836	92	17.188
